Data_de_firma,AgreementId,Region,Country,DaysInc,1000/dies_entre_acords,Year,Month,no.d'acords_de_pau_signats
2019-07-08,2232,Europe and Eurasia,Afghanistan,887.9872045,1.126142353,2019,7,20
2016-09-22,1739,Europe and Eurasia,Afghanistan,1019.0,0.981354269,2016,9,20
2014-09-21,1923,Europe and Eurasia,Afghanistan,732.0,1.366120219,2014,9,20
2012-07-08,864,Europe and Eurasia,Afghanistan,805.0,1.242236025,2012,7,20
2011-12-05,848,Europe and Eurasia,Afghanistan,216.0,4.62962963,2011,12,20
2011-11-02,849,Europe and Eurasia,Afghanistan,33.0,30.3030303,2011,11,20
2010-07-22,709,Europe and Eurasia,Afghanistan,468.0,2.136752137,2010,7,20
2010-06-06,708,Europe and Eurasia,Afghanistan,46.0,21.73913043,2010,6,20
2010-01-28,707,Europe and Eurasia,Afghanistan,129.0,7.751937984,2010,1,20
2009-03-31,706,Europe and Eurasia,Afghanistan,303.0,3.300330033,2009,3,20
2008-06-12,705,Europe and Eurasia,Afghanistan,292.0,3.424657534,2008,6,20
2007-07-03,1069,Europe and Eurasia,Afghanistan,345.0,2.898550725,2007,7,20
2006-02-01,1061,Europe and Eurasia,Afghanistan,517.0,1.934235977,2006,2,20
2004-04-01,1054,Europe and Eurasia,Afghanistan,671.0,1.490312966,2004,4,20
2002-12-24,909,Europe and Eurasia,Afghanistan,464.0,2.155172414,2002,12,20
2002-01-22,908,Europe and Eurasia,Afghanistan,336.0,2.976190476,2002,1,20
2001-12-05,272,Europe and Eurasia,Afghanistan,48.0,20.83333333,2001,12,20
1999-07-19,553,Europe and Eurasia,Afghanistan,870.0,1.149425287,1999,7,20
1993-03-07,409,Europe and Eurasia,Afghanistan,2325.0,0.430107527,1993,3,20
1992-04-24,482,Europe and Eurasia,Afghanistan,317.0,3.154574132,1992,4,20
2007-08-12,1070,Cross-regional,Afghanistan/Pakistan,5235.987205,0.190985952,2007,8,2
2020-02-29,2271,Cross-regional,Afghanistan/United States of America,651.9872045,1.533772432,2020,2,2
2005-08-14,1595,Middle East and North Africa,Algeria,5963.987205,0.167673063,2005,8,6
1999-07-20,1738,Middle East and North Africa,Algeria,2217.0,0.451059991,1999,7,6
1999-07-13,1737,Middle East and North Africa,Algeria,7.0,142.8571429,1999,7,6
1996-09-17,1255,Middle East and North Africa,Algeria,1029.0,0.971817298,1996,9,6
1995-01-13,1044,Middle East and North Africa,Algeria,613.0,1.63132137,1995,1,6
1994-01-26,484,Middle East and North Africa,Algeria,352.0,2.840909091,1994,1,6
2002-04-04,978,Africa (excl MENA),Angola,7191.987205,0.139043629,2002,4,12
2002-03-13,305,Africa (excl MENA),Angola,22.0,45.45454545,2002,3,12
1999-02-18,299,Africa (excl MENA),Angola,1119.0,0.893655049,1999,2,12
1998-01-09,1,Africa (excl MENA),Angola,405.0,2.469135802,1998,1,12
1994-11-15,439,Africa (excl MENA),Angola,1151.0,0.868809731,1994,11,12
1993-05-31,1318,Africa (excl MENA),Angola,533.0,1.876172608,1993,5,12
1991-05-31,207,Africa (excl MENA),Angola,731.0,1.367989056,1991,5,12
2006-12-15,668,Africa (excl MENA),Angola/Burundi/Central African Republic/Democratic Republic of Congo/Kenya/Republic of Congo/Rwanda/Sudan/Tanzania/Uganda/Zambia/(African Great Lakes),5475.987205,0.182615474,2006,12,12
2004-11-20,349,Africa (excl MENA),Angola/Burundi/Central African Republic/Democratic Republic of Congo/Kenya/Republic of Congo/Rwanda/Sudan/Tanzania/Uganda/Zambia/(African Great Lakes),755.0,1.324503311,2004,11,12
2013-02-24,789,Africa (excl MENA),Angola/Burundi/Central African Republic/Democratic Republic of Congo/Republic of Congo/Rwanda/South Africa/South Sudan/Tanzania/Uganda/Zambia/(African Great Lakes),3212.987205,0.311236845,2013,2,12
2006-08-01,1336,Africa (excl MENA),Angola/Cabinda ,5611.987205,0.17819,2006,8,12
2006-11-30,1062,Africa (excl MENA),Angola/Central African Republic/Democratic Republic of Congo/Kenya/Republic of Congo/Rwanda/Sudan/Tanzania/Uganda/Zambia/(African Great Lakes),5490.987205,0.182116615,2006,11,12
1995-09-27,423,Cross-regional,Argentina/United Kingdom,9572.987205,0.104460601,1995,9,2
1990-02-15,431,Cross-regional,Argentina/United Kingdom,2050.0,0.487804878,1990,2,2
2020-11-10,2324,Europe and Eurasia,Armenia/Azerbaijan/(Nagorno-Karabakh),396.9872045,2.518972875,2020,11,22
2020-10-25,2321,Europe and Eurasia,Armenia/Azerbaijan/(Nagorno-Karabakh),16.0,62.5,2020,10,22
2020-10-10,2322,Europe and Eurasia,Armenia/Azerbaijan/(Nagorno-Karabakh),15.0,66.66666667,2020,10,22
2017-10-16,1926,Europe and Eurasia,Armenia/Azerbaijan/(Nagorno-Karabakh),1090.0,0.917431193,2017,10,22
2011-03-05,1687,Europe and Eurasia,Armenia/Azerbaijan/(Nagorno-Karabakh),2417.0,0.413736036,2011,3,22
2010-12-01,1686,Europe and Eurasia,Armenia/Azerbaijan/(Nagorno-Karabakh),94.0,10.63829787,2010,12,22
1995-02-04,1684,Europe and Eurasia,Armenia/Azerbaijan/(Nagorno-Karabakh),5779.0,0.173040318,1995,2,22
1994-07-27,1733,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,9999.987205,0.100000128,1994,7,22
1994-05-11,990,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,77.0,12.98701299,1994,5,22
1994-04-28,1732,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,13.0,76.92307692,1994,4,22
1993-09-13,1731,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,227.0,4.405286344,1993,9,22
1993-08-30,1729,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,14.0,71.42857143,1993,8,22
1993-08-17,1728,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,13.0,76.92307692,1993,8,22
1993-08-05,1727,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,12.0,83.33333333,1993,8,22
1993-07-28,1726,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,8.0,125.0,1993,7,22
1993-06-27,1722,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,31.0,32.25806452,1993,6,22
1993-06-17,1721,Europe and Eurasia,Armenia/Azerbaijan/Nagorno-Karabakh,10.0,100.0,1993,6,22
1992-05-07,1683,Europe and Eurasia,Armenia/Azerbaijan/(Nagorno-Karabakh),10810.9872,0.092498491,1992,5,22
2016-06-20,1925,Europe and Eurasia,Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),2000.987205,0.499753321,2016,6,22
2010-10-27,1685,Europe and Eurasia,Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),2063.0,0.484730974,2010,10,22
2008-11-02,823,Europe and Eurasia,Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),724.0,1.38121547,2008,11,22
1991-09-23,611,Europe and Eurasia,Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),6250.0,0.16,1991,9,22
2012-01-15,1412,Middle East and North Africa,Bahrain,3618.987205,0.276320402,2012,1,5
2011-07-28,1415,Middle East and North Africa,Bahrain,171.0,5.847953216,2011,7,5
2011-06-29,1414,Middle East and North Africa,Bahrain,29.0,34.48275862,2011,6,5
2011-06-01,1413,Middle East and North Africa,Bahrain,28.0,35.71428571,2011,6,5
2001-02-15,1437,Middle East and North Africa,Bahrain,3758.0,0.266098989,2001,2,5
1997-12-02,238,Asia and Pacific,Bangladesh/Chittagong Hill Tracts,8775.987205,0.113947295,1997,12,1
1998-12-09,384,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),8403.987205,0.118991138,1998,12,68
1997-08-06,1212,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),490.0,2.040816327,1997,8,68
1997-02-28,276,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),159.0,6.289308176,1997,2,68
1997-02-12,1210,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),16.0,62.5,1997,2,68
1996-12-12,1209,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),62.0,16.12903226,1996,12,68
1996-12-02,1207,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),10.0,100.0,1996,12,68
1996-10-03,1903,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),60.0,16.66666667,1996,10,68
1996-04-25,311,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),161.0,6.211180124,1996,4,68
1996-03-30,1205,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),26.0,38.46153846,1996,3,68
1995-12-21,1204,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),100.0,10.0,1995,12,68
1995-11-21,389,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),30.0,33.33333333,1995,11,68
1995-11-10,2,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),11.0,90.90909091,1995,11,68
1995-10-23,1201,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),18.0,55.55555556,1995,10,68
1995-10-11,1645,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),12.0,83.33333333,1995,10,68
1995-09-26,78,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),15.0,66.66666667,1995,9,68
1995-09-08,77,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),18.0,55.55555556,1995,9,68
1995-07-24,1644,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),46.0,21.73913043,1995,7,68
1995-04-08,1642,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),107.0,9.345794393,1995,4,68
1995-01-31,1641,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),67.0,14.92537313,1995,1,68
1995-01-23,1640,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),8.0,125.0,1995,1,68
1995-01-11,1639,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),12.0,83.33333333,1995,1,68
1995-01-02,1213,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),9.0,111.1111111,1995,1,68
1994-12-23,916,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),10.0,100.0,1994,12,68
1994-10-01,1503,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),83.0,12.04819277,1994,10,68
1994-08-14,1501,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),48.0,20.83333333,1994,8,68
1994-07-12,1226,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),33.0,30.3030303,1994,7,68
1994-06-08,1500,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),34.0,29.41176471,1994,6,68
1994-05-21,1637,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),18.0,55.55555556,1994,5,68
1994-05-11,1873,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),10.0,100.0,1994,5,68
1994-04-23,1499,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),18.0,55.55555556,1994,4,68
1994-03-18,1198,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),36.0,27.77777778,1994,3,68
1994-03-04,1850,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),14.0,71.42857143,1994,3,68
1994-02-08,1872,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),24.0,41.66666667,1994,2,68
1994-01-26,1598,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),13.0,76.92307692,1994,1,68
1994-01-19,1298,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),7.0,142.8571429,1994,1,68
1993-12-16,1849,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),34.0,29.41176471,1993,12,68
1993-11-22,1871,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),24.0,41.66666667,1993,11,68
1993-10-22,1297,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),31.0,32.25806452,1993,10,68
1993-09-16,472,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),36.0,27.77777778,1993,9,68
1993-08-31,1630,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),16.0,62.5,1993,8,68
1993-08-14,1490,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),17.0,58.82352941,1993,8,68
1993-07-17,1486,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),28.0,35.71428571,1993,7,68
1993-07-01,1870,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),16.0,62.5,1993,7,68
1993-06-23,1177,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),8.0,125.0,1993,6,68
1993-06-15,1627,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),8.0,125.0,1993,6,68
1993-05-25,1625,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),21.0,47.61904762,1993,5,68
1993-04-02,1869,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),53.0,18.86792453,1993,4,68
1993-03-03,1182,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),30.0,33.33333333,1993,3,68
1993-02-11,1848,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),20.0,50.0,1993,2,68
1993-01-30,1618,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),12.0,83.33333333,1993,1,68
1993-01-20,1617,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),10.0,100.0,1993,1,68
1992-12-22,1616,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),29.0,34.48275862,1992,12,68
1992-12-13,1615,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),9.0,111.1111111,1992,12,68
1992-11-26,1928,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),17.0,58.82352941,1992,11,68
1992-10-26,1846,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),31.0,32.25806452,1992,10,68
1992-10-05,1867,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),21.0,47.61904762,1992,10,68
1992-09-23,1609,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),12.0,83.33333333,1992,9,68
1992-08-28,1171,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),26.0,38.46153846,1992,8,68
1992-08-08,1608,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),20.0,50.0,1992,8,68
1992-07-21,1478,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),18.0,55.55555556,1992,7,68
1992-07-08,1476,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),13.0,76.92307692,1992,7,68
1992-06-15,1570,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),23.0,43.47826087,1992,6,68
1992-06-06,1589,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),9.0,111.1111111,1992,6,68
1992-05-23,1927,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),14.0,71.42857143,1992,5,68
1992-05-10,1473,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),13.0,76.92307692,1992,5,68
1992-04-23,1587,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),17.0,58.82352941,1992,4,68
1992-04-12,1470,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),11.0,90.90909091,1992,4,68
1992-03-18,547,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),25.0,40.0,1992,3,68
1998-04-22,1287,Cross-regional,(Bougainville)/(United Nations),8634.987205,0.115807931,1998,4,1
2017-05-05,1908,Africa (excl MENA),Burundi,1681.987205,0.594534844,2017,5,23
2016-10-11,1934,Africa (excl MENA),Burundi,206.0,4.854368932,2016,10,23
2009-04-08,713,Africa (excl MENA),Burundi,2743.0,0.364564346,2009,4,23
2009-01-09,1907,Africa (excl MENA),Burundi,89.0,11.23595506,2009,1,23
2008-12-04,712,Africa (excl MENA),Burundi,36.0,27.77777778,2008,12,23
2008-06-10,1905,Africa (excl MENA),Burundi,177.0,5.649717514,2008,6,23
2008-05-26,711,Africa (excl MENA),Burundi,15.0,66.66666667,2008,5,23
2006-09-07,336,Africa (excl MENA),Burundi,627.0,1.594896332,2006,9,23
2006-06-18,702,Africa (excl MENA),Burundi,81.0,12.34567901,2006,6,23
2006-03-23,2033,Africa (excl MENA),Burundi,87.0,11.49425287,2006,3,23
2005-03-18,1421,Africa (excl MENA),Burundi,370.0,2.702702703,2005,3,23
2004-08-06,202,Africa (excl MENA),Burundi,224.0,4.464285714,2004,8,23
2004-06-30,2034,Africa (excl MENA),Burundi,37.0,27.02702703,2004,6,23
2003-11-21,1419,Africa (excl MENA),Burundi,222.0,4.504504505,2003,11,23
2003-11-02,565,Africa (excl MENA),Burundi,19.0,52.63157895,2003,11,23
2003-10-08,582,Africa (excl MENA),Burundi,25.0,40.0,2003,10,23
2003-01-27,1304,Africa (excl MENA),Burundi,254.0,3.937007874,2003,1,23
2002-12-02,321,Africa (excl MENA),Burundi,56.0,17.85714286,2002,12,23
2001-10-28,1425,Africa (excl MENA),Burundi,400.0,2.5,2001,10,23
2000-08-28,306,Africa (excl MENA),Burundi,426.0,2.34741784,2000,8,23
1998-06-21,380,Africa (excl MENA),Burundi,799.0,1.251564456,1998,6,23
1994-09-10,303,Africa (excl MENA),Burundi,1380.0,0.724637681,1994,9,23
1994-07-06,1045,Africa (excl MENA),Burundi,66.0,15.15151515,1994,7,23
1991-11-20,196,Asia and Pacific,Cambodia,10979.9872,0.091074787,1991,11,3
1991-10-23,243,Asia and Pacific,Cambodia,28.0,35.71428571,1991,10,3
1990-08-28,1332,Asia and Pacific,Cambodia,421.0,2.375296912,1990,8,3
2006-06-12,240,Africa (excl MENA),Cameroon/Nigeria,5661.987205,0.176616436,2006,6,56
2002-11-15,1013,Africa (excl MENA),Cameroon/Nigeria,1305.0,0.766283525,2002,11,56
2020-11-10,2371,Africa (excl MENA),Central African Republic,396.9872045,2.518972875,2020,11,56
2020-08-27,2372,Africa (excl MENA),Central African Republic,75.0,13.33333333,2020,8,56
2020-08-15,2319,Africa (excl MENA),Central African Republic,12.0,83.33333333,2020,8,56
2019-09-21,2327,Africa (excl MENA),Central African Republic,329.0,3.039513678,2019,9,56
2019-06-14,2349,Africa (excl MENA),Central African Republic,99.0,10.1010101,2019,6,56
2019-05-18,2329,Africa (excl MENA),Central African Republic,27.0,37.03703704,2019,5,56
2019-04-24,2352,Africa (excl MENA),Central African Republic,24.0,41.66666667,2019,4,56
2019-04-09,2351,Africa (excl MENA),Central African Republic,15.0,66.66666667,2019,4,56
2019-03-23,2348,Africa (excl MENA),Central African Republic,17.0,58.82352941,2019,3,56
2019-03-06,2194,Africa (excl MENA),Central African Republic,17.0,58.82352941,2019,3,56
2019-02-05,2147,Africa (excl MENA),Central African Republic,29.0,34.48275862,2019,2,56
2019-01-21,2206,Africa (excl MENA),Central African Republic,15.0,66.66666667,2019,1,56
2019-01-09,2191,Africa (excl MENA),Central African Republic,12.0,83.33333333,2019,1,56
2018-12-17,2346,Africa (excl MENA),Central African Republic,23.0,43.47826087,2018,12,56
2018-11-29,2211,Africa (excl MENA),Central African Republic,18.0,55.55555556,2018,11,56
2018-10-20,2205,Africa (excl MENA),Central African Republic,40.0,25.0,2018,10,56
2018-10-03,2382,Africa (excl MENA),Central African Republic,17.0,58.82352941,2018,10,56
2018-08-30,2258,Africa (excl MENA),Central African Republic,34.0,29.41176471,2018,8,56
2018-08-05,2255,Africa (excl MENA),Central African Republic,25.0,40.0,2018,8,56
2018-06-05,2190,Africa (excl MENA),Central African Republic,61.0,16.39344262,2018,6,56
2018-05-03,2189,Africa (excl MENA),Central African Republic,33.0,30.3030303,2018,5,56
2018-04-09,2195,Africa (excl MENA),Central African Republic,24.0,41.66666667,2018,4,56
2018-02-24,2209,Africa (excl MENA),Central African Republic,44.0,22.72727273,2018,2,56
2017-12-19,2204,Africa (excl MENA),Central African Republic,67.0,14.92537313,2017,12,56
2017-10-06,2256,Africa (excl MENA),Central African Republic,74.0,13.51351351,2017,10,56
2017-07-17,2234,Africa (excl MENA),Central African Republic,81.0,12.34567901,2017,7,56
2017-06-19,1909,Africa (excl MENA),Central African Republic,28.0,35.71428571,2017,6,56
2017-06-10,2196,Africa (excl MENA),Central African Republic,9.0,111.1111111,2017,6,56
2016-06-08,2193,Africa (excl MENA),Central African Republic,367.0,2.72479564,2016,6,56
2016-03-08,2192,Africa (excl MENA),Central African Republic,92.0,10.86956522,2016,3,56
2016-02-11,2197,Africa (excl MENA),Central African Republic,26.0,38.46153846,2016,2,56
2015-05-11,1442,Africa (excl MENA),Central African Republic,276.0,3.623188406,2015,5,56
2014-07-23,818,Africa (excl MENA),Central African Republic,292.0,3.424657534,2014,7,56
2013-07-18,1659,Africa (excl MENA),Central African Republic,370.0,2.702702703,2013,7,56
2013-04-18,2246,Africa (excl MENA),Central African Republic,91.0,10.98901099,2013,4,56
2013-01-11,809,Africa (excl MENA),Central African Republic,97.0,10.30927835,2013,1,56
2012-08-25,807,Africa (excl MENA),Central African Republic,139.0,7.194244604,2012,8,56
2011-10-08,759,Africa (excl MENA),Central African Republic,322.0,3.105590062,2011,10,56
2008-06-21,669,Africa (excl MENA),Central African Republic,1204.0,0.830564784,2008,6,56
2008-05-09,670,Africa (excl MENA),Central African Republic,43.0,23.25581395,2008,5,56
2007-04-01,760,Africa (excl MENA),Central African Republic,404.0,2.475247525,2007,4,56
2007-02-02,676,Africa (excl MENA),Central African Republic,58.0,17.24137931,2007,2,56
1998-03-05,464,Africa (excl MENA),Central African Republic,3256.0,0.307125307,1998,3,56
1997-03-06,443,Africa (excl MENA),Central African Republic,364.0,2.747252747,1997,3,56
1997-01-25,3,Africa (excl MENA),Central African Republic,40.0,25.0,1997,1,56
1997-01-18,488,Africa (excl MENA),Central African Republic,7.0,142.8571429,1997,1,56
2007-02-15,133,Africa (excl MENA),Central African Republic/Chad/Sudan/(Darfur),5413.987205,0.184706753,2007,2,56
2019-06-11,2291,Africa (excl MENA),Central African Republic/Sudan,914.9872045,1.092911458,2019,6,56
2011-06-13,804,Africa (excl MENA),Chad,3834.987205,0.260757063,2011,6,56
2009-07-25,762,Africa (excl MENA),Chad,688.0,1.453488372,2009,7,56
2007-10-25,761,Africa (excl MENA),Chad,639.0,1.564945227,2007,10,56
2007-08-13,1265,Africa (excl MENA),Chad,73.0,13.69863014,2007,8,56
2003-12-14,615,Africa (excl MENA),Chad,1338.0,0.747384155,2003,12,56
2002-01-07,910,Africa (excl MENA),Chad,706.0,1.416430595,2002,1,56
1994-04-04,237,Cross-regional,Chad/Libya,10113.9872,0.098872975,1994,4,1
2010-01-15,716,Africa (excl MENA),Chad/Sudan,4348.987205,0.229938593,2010,1,6
2009-05-03,715,Africa (excl MENA),Chad/Sudan,257.0,3.891050584,2009,5,6
2008-03-13,714,Africa (excl MENA),Chad/Sudan,416.0,2.403846154,2008,3,6
2007-05-03,1188,Africa (excl MENA),Chad/Sudan,315.0,3.174603175,2007,5,6
2007-02-21,1071,Africa (excl MENA),Chad/Sudan,71.0,14.08450704,2007,2,6
2006-02-08,1066,Africa (excl MENA),Chad/Sudan,378.0,2.645502646,2006,2,6
2020-09-10,2361,Asia and Pacific,China/India,457.9872045,2.183467115,2020,9,6
2013-10-23,792,Asia and Pacific,China/India,2514.0,0.397772474,2013,10,6
2012-01-17,717,Asia and Pacific,China/India,645.0,1.550387597,2012,1,6
2005-04-11,497,Asia and Pacific,China/India,2472.0,0.404530744,2005,4,6
1996-11-29,234,Asia and Pacific,China/India,3055.0,0.327332242,1996,11,6
1993-09-07,286,Asia and Pacific,China/India,1179.0,0.848176421,1993,9,6
2005-09-29,2074,Cross-regional,China/Japan/North Korea/Russia/South Korea/United States of America,5917.987205,0.168976371,2005,9,10
1996-04-26,531,Cross-regional,China/Kazakhstan/Kyrgyzstan/Russia/Tajikistan,9360.987205,0.10682634,1996,4,10
1999-05-05,1811,Cross-regional,China/Kazakhstan/Russia,8256.987205,0.121109549,1999,5,10
1996-06-24,1807,Cross-regional,China/Mongolia/Russia,9301.987205,0.107503911,1996,6,10
1994-01-27,1809,Cross-regional,China/Mongolia/Russia,879.0,1.137656428,1994,1,10
2004-10-14,1743,Cross-regional,China/Russia,6267.987205,0.159540849,2004,10,10
2001-07-16,1735,Cross-regional,China/Russia,1186.0,0.84317032,2001,7,10
1996-04-25,1742,Cross-regional,China/Russia,1908.0,0.524109015,1996,4,10
1994-09-03,1741,Cross-regional,China/Russia,600.0,1.666666667,1994,9,10
1991-05-16,1740,Cross-regional,China/Russia,1206.0,0.829187396,1991,5,10
2017-10-24,2045,Americas,Colombia,1509.987205,0.662257267,2017,10,106
2017-09-24,2043,Americas,Colombia,30.0,33.33333333,2017,9,106
2017-09-04,1890,Americas,Colombia,20.0,50.0,2017,9,106
2017-06-06,1937,Americas,Colombia,90.0,11.11111111,2017,6,106
2017-04-06,1936,Americas,Colombia,61.0,16.39344262,2017,4,106
2016-11-24,1845,Americas,Colombia,133.0,7.518796992,2016,11,106
2016-10-29,2127,Americas,Colombia,26.0,38.46153846,2016,10,106
2016-10-07,2068,Americas,Colombia,22.0,45.45454545,2016,10,106
2016-09-06,1821,Americas,Colombia,31.0,32.25806452,2016,9,106
2016-06-23,1736,Americas,Colombia,75.0,13.33333333,2016,6,106
2016-05-15,1655,Americas,Colombia,39.0,25.64102564,2016,5,106
2016-03-30,1935,Americas,Colombia,46.0,21.73913043,2016,3,106
2016-01-22,1548,Americas,Colombia,68.0,14.70588235,2016,1,106
2015-12-15,1547,Americas,Colombia,38.0,26.31578947,2015,12,106
2015-10-17,1368,Americas,Colombia,59.0,16.94915254,2015,10,106
2015-09-23,1369,Americas,Colombia,24.0,41.66666667,2015,9,106
2015-07-12,1397,Americas,Colombia,73.0,13.69863014,2015,7,106
2015-06-04,1398,Americas,Colombia,38.0,26.31578947,2015,6,106
2015-03-27,1396,Americas,Colombia,69.0,14.49275362,2015,3,106
2015-03-07,1395,Americas,Colombia,20.0,50.0,2015,3,106
2014-12-03,1394,Americas,Colombia,94.0,10.63829787,2014,12,106
2014-08-05,1392,Americas,Colombia,120.0,8.333333333,2014,8,106
2014-07-17,1391,Americas,Colombia,19.0,52.63157895,2014,7,106
2014-06-06,817,Americas,Colombia,41.0,24.3902439,2014,6,106
2014-05-16,815,Americas,Colombia,21.0,47.61904762,2014,5,106
2013-11-06,812,Americas,Colombia,191.0,5.235602094,2013,11,106
2012-08-26,786,Americas,Colombia,437.0,2.288329519,2012,8,106
2008-08-02,827,Americas,Colombia,1485.0,0.673400673,2008,8,106
2004-05-13,146,Americas,Colombia,1542.0,0.648508431,2004,5,106
2003-07-15,167,Americas,Colombia,303.0,3.300330033,2003,7,106
2002-02-07,153,Americas,Colombia,523.0,1.912045889,2002,2,106
2002-01-23,1144,Americas,Colombia,15.0,66.66666667,2002,1,106
2001-12-15,1151,Americas,Colombia,39.0,25.64102564,2001,12,106
2001-11-24,159,Americas,Colombia,21.0,47.61904762,2001,11,106
2001-10-05,154,Americas,Colombia,50.0,20.0,2001,10,106
2001-07-26,1150,Americas,Colombia,71.0,14.08450704,2001,7,106
2001-06-02,170,Americas,Colombia,54.0,18.51851852,2001,6,106
2001-05-11,1142,Americas,Colombia,22.0,45.45454545,2001,5,106
2001-04-05,1141,Americas,Colombia,36.0,27.77777778,2001,4,106
2001-03-09,1140,Americas,Colombia,27.0,37.03703704,2001,3,106
2001-02-16,1138,Americas,Colombia,21.0,47.61904762,2001,2,106
