Data_de_firma,AgreementId,Region,Country,DaysInc,1000/dies_entre_acords,Year,Month,no.d'acords_de_pau_signats
20/05/2001,1430,Europe and Eurasia,Serbia/Yugoslavia (former)/Presevo Valley,7510.987205,0.133138291,2001,5,3
02/06/2001,170,Americas,Colombia,54,18.51851852,2001,6,106
14/06/2001,1049,Asia and Pacific,India/Nagaland,392,2.551020408,2001,6,42
22/06/2001,269,Asia and Pacific,Philippines/Mindanao,46,21.73913043,2001,6,139
01/07/2001,102,Asia and Pacific,Indonesia/Aceh,217,4.608294931,2001,7,42
16/07/2001,1735,Cross-regional,China/Russia,1186,0.84317032,2001,7,10
26/07/2001,1150,Americas,Colombia,71,14.08450704,2001,7,106
01/08/2001,125,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),608,1.644736842,2001,8,31
07/08/2001,402,Asia and Pacific,Philippines/Mindanao,72,13.88888889,2001,8,139
13/08/2001,381,Europe and Eurasia,Macedonia/Yugoslavia (former),7425.987205,0.13466223,2001,8,1
14/08/2001,1776,Europe and Eurasia,Georgia/Russia/Abkhazia,156,6.41025641,2001,8,59
24/08/2001,213,Africa (excl MENA),Democratic Republic of Congo,238,4.201680672,2001,8,26
30/08/2001,312,Asia and Pacific,Papua New Guinea/Bougainville,7408.987205,0.134971214,2001,8,139
01/09/2001,1715,Africa (excl MENA),Comoros/Anjouan,113,8.849557522,2001,9,8
14/09/2001,1902,Asia and Pacific,Papua New Guinea/(Bougainville),7393.987205,0.135245027,2001,9,139
05/10/2001,154,Americas,Colombia,50,20,2001,10,106
18/10/2001,970,Asia and Pacific,Philippines/Mindanao,201,4.975124378,2001,10,139
28/10/2001,1425,Africa (excl MENA),Burundi,400,2.5,2001,10,23
06/11/2001,1048,Africa (excl MENA),Rwanda/Uganda,7340.987205,0.136221461,2001,11,7
24/11/2001,159,Americas,Colombia,21,47.61904762,2001,11,106
05/12/2001,272,Europe and Eurasia,Afghanistan,48,20.83333333,2001,12,20
15/12/2001,1151,Americas,Colombia,39,25.64102564,2001,12,106
20/12/2001,442,Asia and Pacific,Indonesia/Moluccas,54,18.51851852,2001,12,42
23/12/2001,1334,Africa (excl MENA),Comoros/Anjouan,727,1.375515818,2001,12,8
07/01/2002,910,Africa (excl MENA),Chad,706,1.416430595,2002,1,56
17/01/2002,1777,Europe and Eurasia,Georgia/Russia/Abkhazia,25,40,2002,1,59
19/01/2002,470,Africa (excl MENA),South Sudan/Sudan,71,14.08450704,2002,1,146
22/01/2002,908,Europe and Eurasia,Afghanistan,336,2.976190476,2002,1,20
23/01/2002,1144,Americas,Colombia,15,66.66666667,2002,1,106
03/02/2002,101,Asia and Pacific,Indonesia/Aceh,96,10.41666667,2002,2,42
07/02/2002,153,Americas,Colombia,523,1.912045889,2002,2,106
11/02/2002,1778,Europe and Eurasia,Georgia/Russia/Abkhazia,46,21.73913043,2002,2,59
12/02/2002,579,Asia and Pacific,Indonesia/Moluccas,7242.987205,0.138064582,2002,2,42
22/02/2002,248,Asia and Pacific,Sri Lanka,24,41.66666667,2002,2,19
13/03/2002,305,Africa (excl MENA),Angola,22,45.45454545,2002,3,12
18/03/2002,548,Asia and Pacific,Sri Lanka,26,38.46153846,2002,3,19
29/03/2002,1779,Europe and Eurasia,Georgia/Russia/Abkhazia,7197.987205,0.138927727,2002,3,59
31/03/2002,913,Africa (excl MENA),South Sudan/Sudan,111,9.009009009,2002,3,146
02/04/2002,1664,Africa (excl MENA),Sudan/Southern Kordofan - Blue Nile - Abyei,7193.987205,0.139004973,2002,4,33
04/04/2002,978,Africa (excl MENA),Angola,7191.987205,0.139043629,2002,4,12
13/04/2002,1011,Asia and Pacific,Sri Lanka,158,6.329113924,2002,4,19
18/04/2002,2048,Africa (excl MENA),Madagascar,52,19.23076923,2002,4,34
19/04/2002,623,Africa (excl MENA),Democratic Republic of Congo,241,4.149377593,2002,4,26
07/05/2002,401,Asia and Pacific,Philippines/Mindanao,325,3.076923077,2002,5,139
10/05/2002,100,Asia and Pacific,Indonesia/Aceh,213,4.694835681,2002,5,42
09/06/2002,2049,Africa (excl MENA),Madagascar,2539,0.393855849,2002,6,34
15/06/2002,1719,Africa (excl MENA),Uganda,192,5.208333333,2002,6,12
11/07/2002,1832,Asia and Pacific,India/Nagaland,74,13.51351351,2002,7,42
20/07/2002,440,Africa (excl MENA),South Sudan/Sudan,87,11.49425287,2002,7,146
30/07/2002,477,Africa (excl MENA),Democratic Republic of Congo/Rwanda,7074.987205,0.141343012,2002,7,26
20/08/2002,1241,Asia and Pacific,Philippines,511,1.956947162,2002,8,139
20/08/2002,1817,Africa (excl MENA),South Sudan,1237,0.808407437,2002,8,146
06/09/2002,236,Africa (excl MENA),Democratic Republic of Congo/Uganda,157,6.369426752,2002,9,26
18/09/2002,1163,Asia and Pacific,Sri Lanka,46,21.73913043,2002,9,19
23/09/2002,1833,Asia and Pacific,India/Nagaland,122,8.196721311,2002,9,42
29/09/2002,540,Africa (excl MENA),Cote d'Ivoire,18,55.55555556,2002,9,17
14/10/2002,1052,Asia and Pacific,Philippines/Rebolusyonaryong Partido ng Manggagawa-Pilipineas (RPMP/RPA/ABB),6998.987205,0.142877815,2002,10,139
15/10/2002,453,Africa (excl MENA),South Sudan/Sudan,34,29.41176471,2002,10,146
17/10/2002,199,Africa (excl MENA),Cote d'Ivoire,15,66.66666667,2002,10,17
27/10/2002,359,Africa (excl MENA),Somalia,459,2.178649237,2002,10,146
29/10/2002,1697,Europe and Eurasia,Georgia/Russia/Ossetia,655,1.526717557,2002,10,59
01/11/2002,208,Africa (excl MENA),Cote d'Ivoire,73,13.69863014,2002,11,17
03/11/2002,1159,Asia and Pacific,Sri Lanka,22,45.45454545,2002,11,19
15/11/2002,1013,Africa (excl MENA),Cameroon/Nigeria,1305,0.766283525,2002,11,56
18/11/2002,451,Africa (excl MENA),South Sudan/Sudan,78,12.82051282,2002,11,146
25/11/2002,1155,Asia and Pacific,Sri Lanka,10,100,2002,11,19
02/12/2002,321,Africa (excl MENA),Burundi,56,17.85714286,2002,12,23
05/12/2002,1160,Asia and Pacific,Sri Lanka,35,28.57142857,2002,12,19
09/12/2002,325,Asia and Pacific,Indonesia/Aceh,7,142.8571429,2002,12,42
16/12/2002,394,Africa (excl MENA),Democratic Republic of Congo,80,12.5,2002,12,26
16/12/2002,1689,Asia and Pacific,Indonesia/Aceh,973,1.027749229,2002,12,42
24/12/2002,909,Europe and Eurasia,Afghanistan,464,2.155172414,2002,12,20
24/12/2002,649,Africa (excl MENA),Uganda,1341,0.745712155,2002,12,12
09/01/2003,1161,Asia and Pacific,Sri Lanka,30,33.33333333,2003,1,19
13/01/2003,1053,Africa (excl MENA),Cote d'Ivoire,13,76.92307692,2003,1,17
23/01/2003,1834,Asia and Pacific,India/Nagaland,554,1.805054152,2003,1,42
26/01/2003,473,Africa (excl MENA),Cote d'Ivoire,40,25,2003,1,17
27/01/2003,1304,Africa (excl MENA),Burundi,254,3.937007874,2003,1,23
04/02/2003,461,Africa (excl MENA),South Sudan/Sudan,95,10.52631579,2003,2,146
08/02/2003,1280,Asia and Pacific,Sri Lanka,26,38.46153846,2003,2,19
10/02/2003,1193,Africa (excl MENA),Democratic Republic of Congo/Uganda,6879.987205,0.145349108,2003,2,26
10/02/2003,652,Asia and Pacific,India/Bodoland,6195,0.1614205,2003,2,42
06/03/2003,455,Africa (excl MENA),Democratic Republic of Congo,27,37.03703704,2003,3,26
06/03/2003,1277,Asia and Pacific,Sri Lanka,15,66.66666667,2003,3,19
07/03/2003,195,Africa (excl MENA),Cote d'Ivoire,57,17.54385965,2003,3,17
17/03/2003,1046,Africa (excl MENA),Republic of Congo,6844.987205,0.146092311,2003,3,3
21/03/2003,1278,Asia and Pacific,Sri Lanka,67,14.92537313,2003,3,19
28/03/2003,191,Asia and Pacific,Philippines/Mindanao,329,3.039513678,2003,3,139
01/04/2003,132,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),30,33.33333333,2003,4,31
02/04/2003,404,Africa (excl MENA),Democratic Republic of Congo,1211,0.825763832,2003,4,26
30/04/2003,192,Middle East and North Africa,Israel/Palestine,930,1.075268817,2003,4,22
01/05/2003,135,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),587,1.703577513,2003,5,31
03/05/2003,200,Africa (excl MENA),Cote d'Ivoire,62,16.12903226,2003,5,17
10/05/2003,233,Africa (excl MENA),South Sudan/Sudan,138,7.246376812,2003,5,146
27/05/2003,1009,Asia and Pacific,Sri Lanka,14,71.42857143,2003,5,19
10/06/2003,1154,Asia and Pacific,Sri Lanka,40,25,2003,6,19
17/06/2003,259,Africa (excl MENA),Liberia,62,16.12903226,2003,6,26
04/07/2003,421,Africa (excl MENA),Cote d'Ivoire,392,2.551020408,2003,7,17
15/07/2003,167,Americas,Colombia,303,3.300330033,2003,7,106
20/07/2003,1008,Asia and Pacific,Sri Lanka,103,9.708737864,2003,7,19
18/08/2003,338,Africa (excl MENA),Liberia,6690.987205,0.149454777,2003,8,26
03/09/2003,1812,Africa (excl MENA),South Sudan/Sudan/Darfur,2219,0.450653447,2003,9,146
25/09/2003,275,Africa (excl MENA),South Sudan/Sudan,104,9.615384615,2003,9,146
08/10/2003,582,Africa (excl MENA),Burundi,25,40,2003,10,23
08/10/2003,1511,Europe and Eurasia,Georgia/Abkhazia,103,9.708737864,2003,10,59
31/10/2003,1010,Asia and Pacific,Sri Lanka,605,1.652892562,2003,10,19
02/11/2003,565,Africa (excl MENA),Burundi,19,52.63157895,2003,11,23
05/11/2003,1830,Africa (excl MENA),Sudan,591,1.692047377,2003,11,33
15/11/2003,1423,Middle East and North Africa,Iraq,114,8.771929825,2003,11,5
21/11/2003,1419,Africa (excl MENA),Burundi,222,4.504504505,2003,11,23
14/12/2003,615,Africa (excl MENA),Chad,1338,0.747384155,2003,12,56
20/12/2003,618,Africa (excl MENA),Comoros/Anjouan,2370,0.421940928,2003,12,8
07/01/2004,385,Africa (excl MENA),South Sudan/Sudan,140,7.142857143,2004,1,146
13/01/2004,936,Asia and Pacific,Philippines,32,31.25,2004,1,139
19/01/2004,1056,Europe and Eurasia,Georgia/Abkhazia,479,2.087682672,2004,1,59
29/01/2004,590,Africa (excl MENA),Somalia,707,1.414427157,2004,1,146
14/02/2004,99,Asia and Pacific,Philippines,49,20.40816327,2004,2,139
20/02/2004,971,Asia and Pacific,Philippines/Mindanao,201,4.975124378,2004,2,139
08/03/2004,1422,Middle East and North Africa,Iraq,92,10.86956522,2004,3,5
01/04/2004,1054,Europe and Eurasia,Afghanistan,671,1.490312966,2004,4,20
03/04/2004,98,Asia and Pacific,Philippines,12,83.33333333,2004,4,139
08/04/2004,647,Africa (excl MENA),Sudan/Darfur,17,58.82352941,2004,4,33
15/04/2004,1058,Asia and Pacific,Philippines,71,14.08450704,2004,4,139
25/04/2004,905,Africa (excl MENA),Sudan/Darfur,33,30.3030303,2004,4,33
29/04/2004,1301,Middle East and North Africa,Morocco/(Western Sahara),6435.987205,0.155376319,2004,4,11
13/05/2004,146,Americas,Colombia,1542,0.648508431,2004,5,106
26/05/2004,498,Africa (excl MENA),South Sudan/Sudan,10,100,2004,5,146
26/05/2004,496,Africa (excl MENA),South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,219,4.566210046,2004,5,146
28/05/2004,92,Africa (excl MENA),Sudan/Darfur,165,6.060606061,2004,5,33
05/06/2004,581,Africa (excl MENA),South Sudan/Sudan,167,5.988023952,2004,6,146
08/06/2004,682,Middle East and North Africa,Iraq,168,5.952380952,2004,6,5
25/06/2004,943,Asia and Pacific,Philippines,490,2.040816327,2004,6,139
30/06/2004,2034,Africa (excl MENA),Burundi,37,27.02702703,2004,6,23
05/07/2004,1531,Cross-regional,Pakistan/Taliban,217,4.608294931,2004,7,9
30/07/2004,210,Africa (excl MENA),Cote d'Ivoire,250,4,2004,7,17
30/07/2004,1057,Asia and Pacific,India/Nagaland,6343.987205,0.157629574,2004,7,42
06/08/2004,202,Africa (excl MENA),Burundi,224,4.464285714,2004,8,23
13/08/2004,1804,Europe and Eurasia,Georgia/Ossetia,6329.987205,0.157978202,2004,8,59
14/08/2004,1698,Europe and Eurasia,Georgia/Russia/Ossetia,6328.987205,0.158003163,2004,8,59
08/09/2004,661,Asia and Pacific,Philippines/Mindanao,104,9.615384615,2004,9,139
14/10/2004,1743,Cross-regional,China/Russia,6267.987205,0.159540849,2004,10,10
09/11/2004,90,Africa (excl MENA),Sudan/Darfur,238,4.201680672,2004,11,33
19/11/2004,362,Africa (excl MENA),South Sudan/Sudan,42,23.80952381,2004,11,146
20/11/2004,349,Africa (excl MENA),Angola/Burundi/Central African Republic/Democratic Republic of Congo/Kenya/Republic of Congo/Rwanda/Sudan/Tanzania/Uganda/Zambia/(African Great Lakes),755,1.324503311,2004,11,12
23/11/2004,1243,Middle East and North Africa,Iraq,326,3.067484663,2004,11,5
08/12/2004,124,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),414,2.415458937,2004,12,31
21/12/2004,973,Asia and Pacific,Philippines/Mindanao,120,8.333333333,2004,12,139
30/12/2004,642,Africa (excl MENA),Senegal/Casamance,5944,0.168236878,2004,12,3
31/12/2004,270,Africa (excl MENA),South Sudan/Sudan,9,111.1111111,2004,12,146
31/12/2004,573,Africa (excl MENA),South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,1255,0.796812749,2004,12,146
09/01/2005,337,Africa (excl MENA),South Sudan/Sudan,178,5.617977528,2005,1,146
07/02/2005,1532,Cross-regional,Pakistan/Taliban,575,1.739130435,2005,2,9
17/03/2005,1405,Middle East and North Africa,Palestine,420,2.380952381,2005,3,10
18/03/2005,1421,Africa (excl MENA),Burundi,370,2.702702703,2005,3,23
06/04/2005,489,Africa (excl MENA),Cote d'Ivoire,84,11.9047619,2005,4,17
11/04/2005,497,Asia and Pacific,China/India,2472,0.404530744,2005,4,6
20/04/2005,662,Asia and Pacific,Philippines/Mindanao,62,16.12903226,2005,4,139
26/04/2005,1836,Asia and Pacific,India/Mizoram,6073.987205,0.164636501,2005,4,42
12/05/2005,1059,Europe and Eurasia,Georgia/Abkhazia,1216,0.822368421,2005,5,59
18/06/2005,1060,Africa (excl MENA),Sudan,1239,0.807102502,2005,6,33
21/06/2005,975,Asia and Pacific,Philippines/Mindanao,87,11.49425287,2005,6,139
27/06/2005,1012,Asia and Pacific,Sri Lanka,242,4.132231405,2005,6,19
29/06/2005,363,Africa (excl MENA),Cote d'Ivoire,114,8.771929825,2005,6,17
05/07/2005,94,Africa (excl MENA),Sudan/Darfur,304,3.289473684,2005,7,33
06/07/2005,1800,Africa (excl MENA),South Sudan/Sudan,1812,0.55187638,2005,7,146
14/08/2005,1595,Middle East and North Africa,Algeria,5963.987205,0.167673063,2005,8,6
15/08/2005,450,Asia and Pacific,Indonesia/Aceh,5962.987205,0.167701182,2005,8,42
16/09/2005,663,Asia and Pacific,Philippines/Mindanao,144,6.944444444,2005,9,139
29/09/2005,2074,Cross-regional,China/Japan/North Korea/Russia/South Korea/United States of America,5917.987205,0.168976371,2005,9,10
15/10/2005,343,Middle East and North Africa,Iraq,5901.987205,0.169434457,2005,10,5
21/10/2005,536,Africa (excl MENA),Cote d'Ivoire,376,2.659574468,2005,10,17
28/10/2005,1971,Asia and Pacific,Philippines,1942,0.514933059,2005,10,139
15/11/2005,138,Middle East and North Africa,Israel/Palestine,742,1.347708895,2005,11,22
22/11/2005,899,Asia and Pacific,Nepal,117,8.547008547,2005,11,42
04/12/2005,1852,Africa (excl MENA),Somalia/Puntland,1358,0.736377025,2005,12,146
06/12/2005,1717,Asia and Pacific,India/Darjeeling,2050,0.487804878,2005,12,42
05/01/2006,1068,Africa (excl MENA),Somalia,168,5.952380952,2006,1,146
08/01/2006,1067,Africa (excl MENA),South Sudan,972,1.028806584,2006,1,146
21/01/2006,1894,Cross-regional,Kurds-Kurdistan,5803.987205,0.172295349,2006,1,1
26/01/2006,123,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),70,14.28571429,2006,1,31
01/02/2006,1061,Europe and Eurasia,Afghanistan,517,1.934235977,2006,2,20
06/02/2006,1262,Middle East and North Africa,Lebanon,835,1.19760479,2006,2,5
07/02/2006,992,Asia and Pacific,Philippines/Mindanao,86,11.62790698,2006,2,139
08/02/2006,1066,Africa (excl MENA),Chad/Sudan,378,2.645502646,2006,2,6
24/02/2006,1157,Asia and Pacific,Sri Lanka,5769.987205,0.17331061,2006,2,19
19/03/2006,1064,Asia and Pacific,Nepal,36,27.77777778,2006,3,42
23/03/2006,2033,Africa (excl MENA),Burundi,87,11.49425287,2006,3,23
06/04/2006,122,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),5728.987205,0.174550922,2006,4,31
24/04/2006,1323,Asia and Pacific,Nepal,24,41.66666667,2006,4,42
04/05/2006,995,Asia and Pacific,Philippines/Mindanao,312,3.205128205,2006,5,139
05/05/2006,350,Africa (excl MENA),Sudan/Darfur,34,29.41176471,2006,5,33
11/05/2006,1417,Middle East and North Africa,Palestine,21,47.61904762,2006,5,10
18/05/2006,1769,Asia and Pacific,Nepal,7,142.8571429,2006,5,42
25/05/2006,85,Asia and Pacific,Nepal,22,45.45454545,2006,5,42
01/06/2006,1406,Middle East and North Africa,Palestine,252,3.968253968,2006,6,10
08/06/2006,1065,Africa (excl MENA),Sudan/Darfur,424,2.358490566,2006,6,33
12/06/2006,240,Africa (excl MENA),Cameroon/Nigeria,5661.987205,0.176616436,2006,6,56
16/06/2006,86,Asia and Pacific,Nepal,10,100,2006,6,42
18/06/2006,702,Africa (excl MENA),Burundi,81,12.34567901,2006,6,23
19/06/2006,373,Africa (excl MENA),Sudan/Eastern Sudan,5654.987205,0.17683506,2006,6,33
22/06/2006,331,Africa (excl MENA),Somalia,74,13.51351351,2006,6,146
26/06/2006,1326,Asia and Pacific,Nepal,19,52.63157895,2006,6,42
04/07/2006,1263,Africa (excl MENA),Mali/Azawad,2103,0.475511175,2006,7,34
15/07/2006,1329,Asia and Pacific,Nepal,15,66.66666667,2006,7,42
26/07/2006,894,Africa (excl MENA),Democratic Republic of Congo,115,8.695652174,2006,7,26
30/07/2006,1330,Asia and Pacific,Nepal,26,38.46153846,2006,7,42
01/08/2006,1336,Africa (excl MENA),Angola/Cabinda ,5611.987205,0.17819,2006,8,12
11/08/2006,537,Middle East and North Africa,Israel/Lebanon,5601.987205,0.178508084,2006,8,22
20/08/2006,1264,Africa (excl MENA),Togo,1083,0.923361034,2006,8,3
25/08/2006,1328,Asia and Pacific,Nepal,7,142.8571429,2006,8,42
26/08/2006,262,Africa (excl MENA),Uganda,67,14.92537313,2006,8,12
01/09/2006,1327,Asia and Pacific,Nepal,39,25.64102564,2006,9,42
04/09/2006,379,Africa (excl MENA),Somalia,118,8.474576271,2006,9,146
05/09/2006,1530,Cross-regional,Pakistan/Taliban,222,4.504504505,2006,9,9
07/09/2006,336,Africa (excl MENA),Burundi,627,1.594896332,2006,9,23
10/10/2006,1331,Asia and Pacific,Nepal,29,34.48275862,2006,10,42
13/10/2006,126,Europe and Eurasia,Ireland/United Kingdom/Northern Ireland,1211,0.825763832,2006,10,31
01/11/2006,701,Africa (excl MENA),Cote d'Ivoire,123,8.130081301,2006,11,17
01/11/2006,890,Africa (excl MENA),Uganda,45,22.22222222,2006,11,12
08/11/2006,87,Asia and Pacific,Nepal,14,71.42857143,2006,11,42
17/11/2006,1917,Africa (excl MENA),Kenya,444,2.252252252,2006,11,19
18/11/2006,895,Africa (excl MENA),Democratic Republic of Congo,11,90.90909091,2006,11,26
22/11/2006,89,Asia and Pacific,Nepal,8,125,2006,11,42
29/11/2006,893,Africa (excl MENA),Democratic Republic of Congo,420,2.380952381,2006,11,26
30/11/2006,1062,Africa (excl MENA),Angola/Central African Republic/Democratic Republic of Congo/Kenya/Republic of Congo/Rwanda/Sudan/Tanzania/Uganda/Zambia/(African Great Lakes),5490.987205,0.182116615,2006,11,12
30/11/2006,1325,Asia and Pacific,Nepal,8,125,2006,11,42
08/12/2006,88,Asia and Pacific,Nepal,38,26.31578947,2006,12,42
15/12/2006,668,Africa (excl MENA),Angola/Burundi/Central African Republic/Democratic Republic of Congo/Kenya/Republic of Congo/Rwanda/Sudan/Tanzania/Uganda/Zambia/(African Great Lakes),5475.987205,0.182615474,2006,12,12
16/12/2006,889,Africa (excl MENA),Uganda,119,8.403361345,2006,12,12
31/12/2006,1857,Africa (excl MENA),Somalia,15,66.66666667,2006,12,146
15/01/2007,1322,Asia and Pacific,Nepal,196,5.102040816,2007,1,42
15/01/2007,1858,Africa (excl MENA),Somalia,34,29.41176471,2007,1,146
02/02/2007,676,Africa (excl MENA),Central African Republic,58,17.24137931,2007,2,56
08/02/2007,1407,Middle East and North Africa,Palestine,358,2.793296089,2007,2,10
15/02/2007,133,Africa (excl MENA),Central African Republic/Chad/Sudan/(Darfur),5413.987205,0.184706753,2007,2,56
18/02/2007,1859,Africa (excl MENA),Somalia,547,1.828153565,2007,2,146
21/02/2007,1071,Africa (excl MENA),Chad/Sudan,71,14.08450704,2007,2,6
21/02/2007,1524,Asia and Pacific,India/Pakistan,5118,0.195388824,2007,2,42
04/03/2007,119,Africa (excl MENA),Cote d'Ivoire,23,43.47826087,2007,3,17
10/03/2007,1856,Africa (excl MENA),Ethiopia/Somalia/Ogaden/Puntland,58,17.24137931,2007,3,24
12/03/2007,1972,Asia and Pacific,Philippines/Mindanao,168,5.952380952,2007,3,139
27/03/2007,1261,Africa (excl MENA),Cote d'Ivoire,246,4.06504065,2007,3,17
01/04/2007,760,Africa (excl MENA),Central African Republic,404,2.475247525,2007,4,56
14/04/2007,891,Africa (excl MENA),Uganda,18,55.55555556,2007,4,12
15/04/2007,1688,Cross-regional,Pakistan/Taliban,402,2.487562189,2007,4,9
02/05/2007,888,Africa (excl MENA),Uganda,58,17.24137931,2007,5,12
03/05/2007,1188,Africa (excl MENA),Chad/Sudan,315,3.174603175,2007,5,6
07/05/2007,1854,Africa (excl MENA),Ethiopia/Somalia/Ogaden/Puntland,5332.987205,0.187512169,2007,5,24
19/06/2007,700,Middle East and North Africa,Morocco/Western Sahara,53,18.86792453,2007,6,11
29/06/2007,137,Africa (excl MENA),Uganda,127,7.874015748,2007,6,12
03/07/2007,1069,Europe and Eurasia,Afghanistan,345,2.898550725,2007,7,20
30/07/2007,1745,Asia and Pacific,Nepal,8,125,2007,7,42
06/08/2007,699,Africa (excl MENA),Sudan/Darfur,561,1.782531194,2007,8,33
07/08/2007,1744,Asia and Pacific,Nepal,37,27.02702703,2007,8,42
11/08/2007,697,Middle East and North Africa,Morocco/Western Sahara,151,6.622516556,2007,8,11
12/08/2007,1070,Cross-regional,Afghanistan/Pakistan,5235.987205,0.190985952,2007,8,2
13/08/2007,1265,Africa (excl MENA),Chad,73,13.69863014,2007,8,56
27/08/2007,664,Asia and Pacific,Philippines/Mindanao,58,17.24137931,2007,8,139
13/09/2007,1746,Asia and Pacific,Nepal,32,31.25,2007,9,42
04/10/2007,1073,Asia and Pacific,North Korea/South Korea,3858,0.259201659,2007,10,6
15/10/2007,1747,Asia and Pacific,Nepal,69,14.49275362,2007,10,42
24/10/2007,997,Asia and Pacific,Philippines/Mindanao,22,45.45454545,2007,10,139
25/10/2007,761,Africa (excl MENA),Chad,639,1.564945227,2007,10,56
03/11/2007,892,Africa (excl MENA),Uganda,88,11.36363636,2007,11,12
09/11/2007,675,Africa (excl MENA),Democratic Republic of Congo/Rwanda/(African Great Lakes),5146.987205,0.194288418,2007,11,26
15/11/2007,998,Asia and Pacific,Philippines/Mindanao,255,3.921568627,2007,11,139
27/11/2007,1072,Middle East and North Africa,Israel/Palestine,1821,0.549148819,2007,11,22
28/11/2007,674,Africa (excl MENA),Cote d'Ivoire,390,2.564102564,2007,11,17
23/12/2007,1748,Asia and Pacific,Nepal,70,14.28571429,2007,12,42
09/01/2008,698,Middle East and North Africa,Morocco/Western Sahara,69,14.49275362,2008,1,11
23/01/2008,671,Africa (excl MENA),Democratic Republic of Congo,10,100,2008,1,26
30/01/2008,757,Africa (excl MENA),Uganda,31,32.25806452,2008,1,12
01/02/2008,1408,Middle East and North Africa,Palestine,1187,0.842459983,2008,2,10
01/02/2008,1433,Middle East and North Africa,Yemen,742,1.347708895,2008,2,33
02/02/2008,1190,Africa (excl MENA),Democratic Republic of Congo,415,2.409638554,2008,2,26
04/02/2008,696,Africa (excl MENA),Kenya,10,100,2008,2,19
14/02/2008,726,Africa (excl MENA),Kenya,19,52.63157895,2008,2,19
01/03/2008,684,Africa (excl MENA),Uganda,5033.987205,0.19864969,2008,3,12
02/03/2008,1750,Asia and Pacific,Nepal,17,58.82352941,2008,3,42
04/03/2008,690,Africa (excl MENA),Kenya,80,12.5,2008,3,19
13/03/2008,714,Africa (excl MENA),Chad/Sudan,416,2.403846154,2008,3,6
18/03/2008,689,Middle East and North Africa,Morocco/Western Sahara,966,1.035196687,2008,3,11
19/03/2008,1751,Asia and Pacific,Nepal,13,76.92307692,2008,3,42
01/04/2008,1752,Asia and Pacific,Nepal,85,11.76470588,2008,4,42
09/05/2008,670,Africa (excl MENA),Central African Republic,43,23.25581395,2008,5,56
21/05/2008,729,Middle East and North Africa,Lebanon,110,9.090909091,2008,5,5
21/05/2008,734,Cross-regional,Pakistan/Taliban,271,3.6900369,2008,5,9
23/05/2008,688,Africa (excl MENA),Kenya,182,5.494505495,2008,5,19
26/05/2008,711,Africa (excl MENA),Burundi,15,66.66666667,2008,5,23
08/06/2008,830,Africa (excl MENA),South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,159,6.289308176,2008,6,146
10/06/2008,1905,Africa (excl MENA),Burundi,177,5.649717514,2008,6,23
12/06/2008,705,Europe and Eurasia,Afghanistan,292,3.424657534,2008,6,20
21/06/2008,669,Africa (excl MENA),Central African Republic,1204,0.830564784,2008,6,56
25/06/2008,1753,Asia and Pacific,Nepal,72,13.88888889,2008,6,42
21/07/2008,828,Africa (excl MENA),Zimbabwe,56,17.85714286,2008,7,3
27/07/2008,1000,Asia and Pacific,Philippines/Mindanao,9,111.1111111,2008,7,139
02/08/2008,827,Americas,Colombia,1485,0.673400673,2008,8,106
05/08/2008,999,Asia and Pacific,Philippines/Mindanao,358,2.793296089,2008,8,139
12/08/2008,724,Europe and Eurasia,Georgia/(Abkhazia)/(Ossetia),4869.987205,0.205339349,2008,8,59
18/08/2008,825,Africa (excl MENA),Somalia,34,29.41176471,2008,8,146
05/09/2008,1754,Asia and Pacific,Nepal,97,10.30927835,2008,9,42
06/09/2008,2333,Africa (excl MENA),South Sudan,851,1.175088132,2008,9,146
08/09/2008,2134,Middle East and North Africa,Lebanon,4842.987205,0.20648413,2008,9,5
09/09/2008,725,Europe and Eurasia,Georgia/Abkhazia,4841.987205,0.206526775,2008,9,59
15/09/2008,1781,Europe and Eurasia,Georgia/Russia/(Abkhazia),49,20.40816327,2008,9,59
15/09/2008,826,Africa (excl MENA),Zimbabwe,1646,0.607533414,2008,9,3
21/09/2008,740,Africa (excl MENA),Somalia,35,28.57142857,2008,9,146
26/10/2008,741,Africa (excl MENA),Somalia,30,33.33333333,2008,10,146
02/11/2008,823,Europe and Eurasia,Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),724,1.38121547,2008,11,22
03/11/2008,1780,Europe and Eurasia,Georgia/Russia/(Abkhazia),4786.987205,0.20889966,2008,11,59
08/11/2008,1829,Africa (excl MENA),Sudan,1574,0.635324015,2008,11,33
14/11/2008,1672,Africa (excl MENA),South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,403,2.481389578,2008,11,146
17/11/2008,1577,Cross-regional,Iraq/United States of America,4772.987205,0.209512399,2008,11,3
